p_val,avg_logFC,pct.1,pct.2,p_val_adj,tissue_subtissue,genes
0.014944345994053303,-0.9511749559097664,0.063,0.121,1,Fat: BAT,Ube2q2
0.014981750449762668,-0.8168035812335881,0.115,0.182,1,Fat: BAT,Ppp4r1
0.015008506477948854,-0.3215193289295062,0.67,0.685,1,Fat: BAT,Bank1
0.015042991881476939,-0.40534326184980785,0.236,0.322,1,Fat: BAT,B230219D22Rik
0.015058844910288392,-0.4719661881179693,0.168,0.242,1,Fat: BAT,Arl1
0.015135222982339271,-0.4081258617609489,0.424,0.496,1,Fat: BAT,Add3
0.015194702281776495,-0.5743421427875619,0.141,0.213,1,Fat: BAT,Faf1
0.015304218979253995,-0.80197273333417,0.058,0.112,1,Fat: BAT,Nudcd1
0.015515565357095251,-0.5286851250114699,0.099,0.166,1,Fat: BAT,Ppa1
0.01551786773090619,-0.928629202243072,0.094,0.156,1,Fat: BAT,Rpe
0.015607369225951575,-1.212241770992752,0.168,0.228,1,Fat: BAT,Adcy7
0.01570288549881568,-0.7763589511113334,0.068,0.127,1,Fat: BAT,Sphk2
0.01570392018468371,-0.4780296365945449,0.147,0.223,1,Fat: BAT,Ralgapa1
0.015708795830520945,-0.9544968620137666,0.047,0.101,1,Fat: BAT,Noc3l
0.015733582635711525,-0.25969571018195126,0.094,0.157,1,Fat: BAT,Hipk3
0.015762201563823623,-0.42633327862795367,0.052,0.108,1,Fat: BAT,Mrps31
0.015767065467574497,-0.5263546190970954,0.089,0.154,1,Fat: BAT,Zfp444
0.015839943200077585,-0.7534207087783065,0.168,0.246,1,Fat: BAT,Dhx30
0.015852413092087732,-0.6651131788243507,0.084,0.147,1,Fat: BAT,Chd1l
0.015879402701997527,-1.4268724653521037,0.063,0.118,1,Fat: BAT,Nat6
0.015881979849293373,0.49465154961764224,0.634,0.579,1,Fat: BAT,Vim
0.015904316551437602,-0.5667699566452811,0.079,0.14,1,Fat: BAT,2700078E11Rik
0.015905824282351436,-0.8872421058229509,0.089,0.153,1,Fat: BAT,Polr3b
0.015985819634118787,-0.31445380934969647,0.099,0.17,1,Fat: BAT,Armc10
0.016050691351965008,-0.45135882003028893,0.068,0.128,1,Fat: BAT,Fam20b
0.01609370533894096,-0.312892238540067,0.073,0.136,1,Fat: BAT,Grhpr
0.016253666190271535,-0.4660138976257695,0.236,0.31,1,Fat: BAT,Sart1
0.01625488925650226,-0.4512857103707697,0.073,0.134,1,Fat: BAT,D730040F13Rik
0.01632404653926891,-0.614682014577971,0.12,0.189,1,Fat: BAT,Dennd4b
0.016336343742912672,-0.9287768623426489,0.063,0.118,1,Fat: BAT,Znrf1
0.016339306265601136,-0.39742669502926953,0.126,0.198,1,Fat: BAT,Ttc35
0.016426250262714538,-0.9886148900530176,0.063,0.118,1,Fat: BAT,1700034H14Rik
0.016455594708162824,-0.4221023646215665,0.105,0.172,1,Fat: BAT,Apex1
0.016520643346253094,-0.7516224191157477,0.099,0.166,1,Fat: BAT,Ap1g2
0.016578238151053703,-0.35765099126603106,0.073,0.138,1,Fat: BAT,Hscb
0.01662128739557411,-0.3635269709955362,0.141,0.214,1,Fat: BAT,Appbp2
0.016639650618740728,-0.3564183378096848,0.058,0.115,1,Fat: BAT,Rad51l3
0.016670672772329694,-0.6206917434528241,0.131,0.2,1,Fat: BAT,Slain2
0.016694123211830215,-0.5629153739256036,0.131,0.202,1,Fat: BAT,Nmd3
0.016741308508427404,-0.6273262330523455,0.105,0.175,1,Fat: BAT,Msh6
0.016756703782686365,-0.8754295907170979,0.079,0.138,1,Fat: BAT,Nsun6
0.01677251722547672,-0.5946704997461172,0.099,0.167,1,Fat: BAT,Vapb
0.01686010617502041,-0.3351150558660221,0.199,0.277,1,Fat: BAT,Gps1
0.016865978704533418,-0.26892160208606963,0.33,0.419,1,Fat: BAT,M6pr
0.016926739279921388,-1.5294450092833585,0.168,0.231,1,Fat: BAT,Rnf145
0.016931584679423177,-0.9335089905013669,0.052,0.106,1,Fat: BAT,Mrps27
0.016979626733069554,-0.47311169015062626,0.058,0.113,1,Fat: BAT,St7l
0.01698135322913818,-0.5407876426880431,0.089,0.154,1,Fat: BAT,Gtf2h3
0.017036762345632634,-0.2930720965361915,0.325,0.419,1,Fat: BAT,2610101N10Rik
0.01704050334199261,-0.3579537007957412,0.141,0.208,1,Fat: BAT,Traf7
0.017071762677217068,-0.4126088014065017,0.099,0.164,1,Fat: BAT,Ell3
0.017085435652286176,-0.43358244096722265,0.178,0.254,1,Fat: BAT,Rxrb
0.01712951285988098,-0.8204257491551838,0.063,0.119,1,Fat: BAT,Unk
0.01714801398960393,-0.410926491102352,0.099,0.164,1,Fat: BAT,Trp53bp1
0.017210531816225574,-0.2941463952672496,0.215,0.292,1,Fat: BAT,Il10rb
0.017210918919214613,-0.5106192161793217,0.084,0.146,1,Fat: BAT,Lzic
0.017211665289219535,-0.4077900035313262,0.058,0.115,1,Fat: BAT,Cog6
0.01727193530523213,0.2879905576711992,0.073,0.138,1,Fat: BAT,Lancl1
0.017404209704996138,-0.5496752978329593,0.199,0.265,1,Fat: BAT,Trim59
0.017417667720062358,-0.2543648635044522,0.058,0.116,1,Fat: BAT,Clcf1
0.01748140137826679,-0.5481132241180036,0.162,0.236,1,Fat: BAT,Fam50a
0.017535153315309145,-0.5465157664920328,0.073,0.134,1,Fat: BAT,2610035D17Rik
0.017606437175110543,-0.682541745886196,0.063,0.119,1,Fat: BAT,Scap
0.017621265372148025,-0.7273334983553128,0.277,0.353,1,Fat: BAT,Ap1b1
0.01763682938448568,-0.5141852147388293,0.178,0.249,1,Fat: BAT,Cnot6l
0.017644289741048362,-1.0590887775723679,0.115,0.183,1,Fat: BAT,D17Wsu92e
0.017756216931274,-0.2561383930344596,0.115,0.183,1,Fat: BAT,Nop16
0.017788606617976824,-0.65033206716849,0.168,0.24,1,Fat: BAT,Polr2b
0.01779775157985076,-0.6408985692786557,0.063,0.12,1,Fat: BAT,1500011B03Rik
0.01782291893533442,-0.6546073978810312,0.115,0.183,1,Fat: BAT,Setd3
0.01792604366736328,-0.8999763892854644,0.063,0.117,1,Fat: BAT,Mthfd1l
0.017929142400728383,-0.5482389691708742,0.115,0.181,1,Fat: BAT,Ctnna1
0.017939642102810575,-0.32396267691958913,0.079,0.141,1,Fat: BAT,Sptlc1
0.01797814363306327,-0.29086806145697786,0.136,0.206,1,Fat: BAT,Orai3
0.017990762875593213,-0.791356168317499,0.099,0.163,1,Fat: BAT,Rbbp8
0.017993664805240353,0.2626364049815244,0.78,0.792,1,Fat: BAT,Arpc3
0.018025398918229275,-1.162772079512306,0.079,0.138,1,Fat: BAT,Wdr48
0.01806945059646926,0.29501661199614215,0.209,0.311,1,Fat: BAT,Brp44
0.018070739474184954,-1.1345293241820276,0.063,0.117,1,Fat: BAT,Fyco1
0.0181175627282723,0.5096505064654968,0.141,0.091,1,Fat: BAT,Arhgap31
0.018229700852826342,-0.7266249263599863,0.157,0.101,1,Fat: BAT,Ecm1
0.01823408439974364,-0.5433150147922987,0.094,0.158,1,Fat: BAT,Crebzf
0.018235250399853967,1.3913541705205166,0.283,0.225,1,Fat: BAT,Tsc22d1
0.018235826204977854,-0.7427277625276791,0.073,0.132,1,Fat: BAT,Cul4b
0.01827220846179923,-0.501998591489714,0.079,0.139,1,Fat: BAT,Aagab
0.018519344157051722,-0.40282515541686204,0.115,0.184,1,Fat: BAT,Akt2
0.018564039255866905,0.48686195685106304,0.236,0.169,1,Fat: BAT,Orai1
0.01860566297222047,0.49536180590519496,0.084,0.155,1,Fat: BAT,Mtx2
0.01860614204022706,-0.4303398037954351,0.12,0.189,1,Fat: BAT,Acadm
0.018658266459026542,-0.7385916724641364,0.131,0.196,1,Fat: BAT,Cdkn2aip
0.018660473104956977,-0.25393659965106963,0.309,0.401,1,Fat: BAT,Ubqln1
0.01866358768633974,-0.6695226412847057,0.063,0.12,1,Fat: BAT,Tnk2
0.01877049428629882,0.49965419440541403,0.686,0.638,1,Fat: BAT,Dnaja1
0.018807751618309092,-1.386593284447918,0.11,0.172,1,Fat: BAT,Gfm2
0.018812340929089528,-0.32278715245359724,0.147,0.216,1,Fat: BAT,AI413582
0.018826988935169403,-0.33490776451357185,0.126,0.196,1,Fat: BAT,Srpk3
0.018889257832136554,-0.4160931362298794,0.052,0.107,1,Fat: BAT,Agxt2l2
0.018919436624851464,0.3527920430912186,0.073,0.138,1,Fat: BAT,Mcm3ap
0.01897079245203616,-0.5708877690377379,0.251,0.32,1,Fat: BAT,Vezf1
0.019121004350319083,-1.245924932497844,0.073,0.128,1,Fat: BAT,Cul4a
0.0191454360411699,0.3808630304482793,0.236,0.179,1,Fat: BAT,Gm12191
0.0191833906799139,-0.9617303913887656,0.052,0.105,1,Fat: BAT,Lap3
0.01920218225818363,0.6288033039011331,0.372,0.3,1,Fat: BAT,Egr1
0.019220299062297455,-0.2756056259433848,0.204,0.291,1,Fat: BAT,Cep57
0.019267092447620142,-0.9441100325594833,0.063,0.116,1,Fat: BAT,Entpd1
0.019328641207582403,-0.2907887925688186,0.058,0.112,1,Fat: BAT,Zfp560
0.019460372228896246,-0.6857701674302206,0.073,0.131,1,Fat: BAT,Hn1l
0.019574486969614134,-0.3971769409717538,0.073,0.132,1,Fat: BAT,Agk
0.019583361201457056,-0.7584829228839927,0.183,0.256,1,Fat: BAT,Tmx1
0.019609508237095338,-1.427625643286862,0.147,0.211,1,Fat: BAT,Aqr
0.019620564850815547,-0.8428622158447086,0.089,0.147,1,Fat: BAT,Ube3c
0.01964316259844694,-0.5970671176610907,0.11,0.18,1,Fat: BAT,6330578E17Rik
0.019685225933914294,-1.2729317552147963,0.314,0.357,1,Fat: BAT,Stt3a
0.019702516935819574,-0.767197053742255,0.23,0.3,1,Fat: BAT,Amfr
0.01973651803542898,0.7034243171440835,0.325,0.264,1,Fat: BAT,Hist3h2a
0.019922197699952564,-0.44912320983503573,0.157,0.224,1,Fat: BAT,Casp8ap2
0.019934516962425968,-0.36569861444301033,0.126,0.195,1,Fat: BAT,Vps54
0.019982802366937467,0.3653780375595721,0.079,0.144,1,Fat: BAT,Asrgl1
0.01998588659796257,-0.8348257477030696,0.094,0.157,1,Fat: BAT,Smcr7l
0.02000477598114343,-0.3099274813006674,0.115,0.184,1,Fat: BAT,BC018507
0.020095357493018096,-0.2909229953960022,0.152,0.22,1,Fat: BAT,Sucla2
0.02016405847665438,-0.42010777372032226,0.257,0.333,1,Fat: BAT,2010106G01Rik
0.020310376954606444,0.36005497943987974,0.094,0.165,1,Fat: BAT,Prkca
0.020329794326212753,-0.277989060246135,0.691,0.766,1,Fat: BAT,Mcl1
0.02033676791374101,-0.6276641078246317,0.11,0.173,1,Fat: BAT,Tspan31
0.020420333458810804,-0.2626601148638139,0.084,0.145,1,Fat: BAT,Atad3a
0.020494856528647944,-0.4877536648610157,0.194,0.275,1,Fat: BAT,Usp15
0.020498782646514314,0.32374607822822643,0.194,0.134,1,Fat: BAT,Tut1
0.02051636056491332,-0.9778884011444,0.058,0.111,1,Fat: BAT,Fbxl20
0.020518210753486813,-1.4246123385783274,0.178,0.251,1,Fat: BAT,Zfp445
0.020535731309205905,-0.33322589342868536,0.063,0.12,1,Fat: BAT,Atxn3
0.020569067581776863,-0.2933825506022254,0.084,0.144,1,Fat: BAT,Nomo1
0.02058939389799445,-0.3702455186524949,0.079,0.14,1,Fat: BAT,Taf8
0.020618788917182745,-0.847484205769764,0.204,0.264,1,Fat: BAT,Nptn
0.02063697838705846,-0.6917520440431026,0.084,0.141,1,Fat: BAT,Prkrir
0.020646854221088452,-0.7493376377345333,0.094,0.154,1,Fat: BAT,Parn
0.020685761090211044,-0.29984285822984846,0.162,0.231,1,Fat: BAT,Atp6v1c1
0.020721366518770906,-0.36567341856948676,0.22,0.29,1,Fat: BAT,Dcaf12
0.020762648530242313,-0.3497945688008235,0.293,0.368,1,Fat: BAT,Copb1
0.020901305733659278,-1.331943444244174,0.052,0.103,1,Fat: BAT,Inpp5b
0.020916682506166805,-0.36438679309166755,0.115,0.182,1,Fat: BAT,Rnaseh2a
0.020997786084644292,0.2886232833051161,0.126,0.203,1,Fat: BAT,Gtf3c6
0.021144150906941387,-0.7518051251358,0.246,0.313,1,Fat: BAT,Lsm14a
0.021275499425246557,-0.5043438604046755,0.141,0.208,1,Fat: BAT,Ubxn2a
0.0212866659122526,-0.43665902384854904,0.058,0.111,1,Fat: BAT,Phtf1
0.021332924818732227,-0.473346996566808,0.068,0.122,1,Fat: BAT,Tmem9
0.021357934951693757,-0.6114919125160831,0.058,0.112,1,Fat: BAT,Fbxl17
0.02137345661285274,-0.4547978455981774,0.298,0.374,1,Fat: BAT,Sidt2
0.021432422949358432,-0.42787968010970445,0.105,0.167,1,Fat: BAT,Lpcat3
0.02144610365989476,-0.6755393936338088,0.12,0.189,1,Fat: BAT,Arnt
0.021456212552945823,0.2714589358063453,0.126,0.199,1,Fat: BAT,2310033P09Rik
0.021502091187433552,-1.4101686048038222,0.131,0.194,1,Fat: BAT,Fbxw11
0.021505249666282537,-0.37491240466648,0.183,0.26,1,Fat: BAT,Rprd2
0.021505384865957895,-0.28199662805414905,0.215,0.3,1,Fat: BAT,Dpm1
0.02153207066437326,-0.9497659674563241,0.089,0.15,1,Fat: BAT,Vprbp
0.021684658061108007,0.32789068278770683,0.136,0.208,1,Fat: BAT,Cir1
0.021695953404836973,-0.5795327234246397,0.089,0.148,1,Fat: BAT,Prmt3
0.02185649102071352,-0.4170793780120019,0.094,0.156,1,Fat: BAT,Tmem209
0.021902921799865166,-0.7414670331781559,0.23,0.298,1,Fat: BAT,Rasal3
0.02196120821561309,0.8206993596873704,0.204,0.15,1,Fat: BAT,Traf4
0.02216402035794641,-0.6533916770255015,0.058,0.112,1,Fat: BAT,Ankra2
0.022255293777796864,-0.4681103371806232,0.215,0.291,1,Fat: BAT,Fam149b
0.02228999303814425,-0.3301788974692097,0.147,0.221,1,Fat: BAT,Kcmf1
0.022317370782489684,-0.3875243494773124,0.094,0.159,1,Fat: BAT,Minpp1
0.022359320480539055,0.2514264604418086,0.209,0.295,1,Fat: BAT,5930416I19Rik
0.02243998532621851,-1.4831184612550241,0.157,0.219,1,Fat: BAT,Rab5b
0.022491518296699316,0.26067590209944624,0.079,0.139,1,Fat: BAT,Arl2
0.022533496490033472,-1.4580776670476576,0.105,0.161,1,Fat: BAT,Prkdc
0.022535757916196584,-0.2877856101765346,0.105,0.172,1,Fat: BAT,1110037F02Rik
0.02255290774437308,-1.9722403060532732,0.068,0.119,1,Fat: BAT,Ldlrap1
0.02272053249348264,-0.3188346178278767,0.466,0.517,1,Fat: BAT,Man1a
0.022816756694444038,-0.5841073718197771,0.052,0.104,1,Fat: BAT,Ggct
0.022931668573374843,-1.2937492689820695,0.131,0.186,1,Fat: BAT,Msh2
0.022951047906687644,-0.26677463765591636,0.084,0.143,1,Fat: BAT,Aebp2
0.02305720384681153,-0.2731061789177929,0.33,0.422,1,Fat: BAT,Acap1
0.023104158584008192,-0.9549999260419448,0.12,0.184,1,Fat: BAT,Ppp1r13b
0.023203186406278702,-0.3878872860198177,0.052,0.104,1,Fat: BAT,1110018J18Rik
0.023242842862080323,-0.45682844229511677,0.152,0.216,1,Fat: BAT,Oxct1
0.02327747397030415,-1.445879750808077,0.068,0.121,1,Fat: BAT,Tubgcp2
0.023392730434873363,-1.558974027868837,0.084,0.136,1,Fat: BAT,Mtap7d1
0.023410024646106413,-1.5313962396554417,0.272,0.324,1,Fat: BAT,Cmtm6
0.023442477783576013,-0.2698509371079787,0.073,0.131,1,Fat: BAT,Pde12
0.023599817160407505,-1.3685851353925593,0.052,0.103,1,Fat: BAT,Gba2
0.023653479607397387,-0.5368403545175391,0.099,0.161,1,Fat: BAT,Timm9
0.02366949820886898,-0.3418811292016537,0.298,0.379,1,Fat: BAT,Csnk1g3
0.02374179048492491,-0.30869146935837044,0.476,0.547,1,Fat: BAT,Klhl24
0.0237743879401382,-1.6717297432808862,0.073,0.127,1,Fat: BAT,Pabpc4
0.02380708646859803,-0.25732140693051875,0.115,0.183,1,Fat: BAT,Tmem192
0.02380708646859803,-0.8811279145363908,0.12,0.183,1,Fat: BAT,N4bp2
0.023848906382047678,-0.37073725701054094,0.277,0.348,1,Fat: BAT,Dapp1
0.023870534830560185,-0.5000948958546365,0.204,0.281,1,Fat: BAT,Kmo
0.024080200165435963,-0.5927092630576718,0.099,0.161,1,Fat: BAT,Cnot7
0.024103358721818034,-0.5576147966225884,0.079,0.135,1,Fat: BAT,Igtp
0.02413548346189527,-1.6182722018124036,0.063,0.112,1,Fat: BAT,2310067B10Rik
0.024222892485369463,-0.35296443363719243,0.058,0.112,1,Fat: BAT,Dnajc24
0.024235716642968894,-1.167443844356915,0.058,0.109,1,Fat: BAT,Zfp771
0.02425891926924676,-0.9500168591631595,0.068,0.121,1,Fat: BAT,Rcbtb1
0.024320555059714047,-0.2509849984727275,0.215,0.148,1,Fat: BAT,Smpdl3a
0.024371258628900102,0.3878008161274429,0.068,0.122,1,Fat: BAT,Ercc1
0.024396244005060682,-0.30765357146470196,0.262,0.342,1,Fat: BAT,Gls
0.02440252316676893,-0.5777612388502598,0.063,0.116,1,Fat: BAT,Zbp1
0.024445261801899335,-0.9776264803018679,0.079,0.132,1,Fat: BAT,Ppat
0.02456750747621066,-0.34686653821038105,0.141,0.208,1,Fat: BAT,Rnf6
0.02462629124559513,0.29770000783709083,0.953,0.978,1,Fat: BAT,Rps26
0.024747428366155868,-0.26481389804323063,0.147,0.216,1,Fat: BAT,Wdr82
0.02476557397403037,-0.6766750203160217,0.11,0.173,1,Fat: BAT,Cyhr1
0.02477295598328178,-0.9790090596624577,0.136,0.195,1,Fat: BAT,Otud1
0.02482389354611186,-0.647469550144697,0.063,0.116,1,Fat: BAT,Ccdc43
0.024856485031226387,-1.2057311028198587,0.12,0.074,1,Fat: BAT,Tmem176a
0.024884549506034612,-0.3854713787099051,0.445,0.511,1,Fat: BAT,Pnrc2
0.024908430247302844,-1.6260467509510381,0.11,0.166,1,Fat: BAT,Fig4
0.024938858993194854,-1.3397362103480546,0.058,0.108,1,Fat: BAT,Zfp943
0.02505215020149698,-0.3696995719035785,0.063,0.116,1,Fat: BAT,Nedd1
0.025085463575843184,-0.6716798198927929,0.199,0.268,1,Fat: BAT,Yy1
0.02518582725669448,-0.5636481855667546,0.089,0.148,1,Fat: BAT,Fam136a
0.025335267653421728,-0.5060527238945851,0.194,0.263,1,Fat: BAT,Rad21
0.025451952980887493,-0.3927724494590854,0.314,0.393,1,Fat: BAT,Erdr1
0.025517442148418605,-0.5746642692622719,0.12,0.18,1,Fat: BAT,Atl2
0.025568155150408813,-0.8273857622910294,0.052,0.102,1,Fat: BAT,Wdr20a
0.02557723826792751,-0.35959656170578214,0.272,0.349,1,Fat: BAT,Fbxw2
0.025689201561155717,0.8815502220931224,0.45,0.428,1,Fat: BAT,Ppp1r11
0.025778698086106173,-1.008476799016341,0.063,0.114,1,Fat: BAT,Bud13
0.025780663614729922,-1.3062741668830413,0.115,0.172,1,Fat: BAT,Nol11
0.026104954302340534,-0.6370918431340207,0.058,0.107,1,Fat: BAT,Zmynd19
0.02619089447309934,-0.7740462932122598,0.068,0.124,1,Fat: BAT,Cntd1
0.02626322381893055,-0.61179304966989,0.11,0.168,1,Fat: BAT,Npepl1
0.026311173349732295,-0.3721202803409871,0.115,0.175,1,Fat: BAT,Tmed3
0.026358187932984285,-0.7826312531775681,0.115,0.176,1,Fat: BAT,Thumpd1
0.026387375723436062,-0.7523832113992657,0.068,0.121,1,Fat: BAT,Txlng
0.02641691205765309,-0.7067410990856224,0.058,0.109,1,Fat: BAT,Pibf1
0.026511067675851183,-0.26541816282192876,0.136,0.204,1,Fat: BAT,Polr3c
0.026535043526541128,-0.46876757284378234,0.183,0.254,1,Fat: BAT,Gripap1
0.02663171427410449,-0.2956828019049982,0.089,0.148,1,Fat: BAT,Ppcdc
0.026646987079855747,-0.3005299791414231,0.277,0.35,1,Fat: BAT,Icosl
0.026779847453993536,-0.38833876699997383,0.34,0.422,1,Fat: BAT,Nfkb2
0.026936102040719112,-0.6119779031263577,0.094,0.149,1,Fat: BAT,Isoc1
0.026996014808567535,-0.7763877638035335,0.12,0.185,1,Fat: BAT,Sbno2
0.02701709639189525,-0.4112515543212294,0.115,0.178,1,Fat: BAT,Taf6
0.027047430371491633,-0.3249370267530356,0.147,0.213,1,Fat: BAT,Tmem108
0.02705220700520953,-0.4494274347598819,0.22,0.285,1,Fat: BAT,Mdm2
0.027070227801382227,-0.4189447869161067,0.199,0.27,1,Fat: BAT,Cd44
0.027160632675942462,-0.2829481545751942,0.089,0.148,1,Fat: BAT,Spast
0.027163724086612755,-0.48969278878048605,0.246,0.317,1,Fat: BAT,Xbp1
0.02732169930228902,0.4486266265732297,0.613,0.759,1,Fat: BAT,Wtap
0.027334062161260927,0.2766575778377147,0.953,0.967,1,Fat: BAT,Rpl27a
0.027569999922317453,-0.5748728635333458,0.157,0.216,1,Fat: BAT,Prps1
0.02761736567298841,-0.5333592556129552,0.099,0.157,1,Fat: BAT,4933433P14Rik
0.027641257388351947,-0.546055087810565,0.34,0.408,1,Fat: BAT,Ciita
0.028156589420722133,-0.48262185663007795,0.136,0.205,1,Fat: BAT,Zfp335
0.028280713550273697,-0.43868309374524594,0.063,0.116,1,Fat: BAT,Pmvk
0.02829460958227613,-0.26593306428886176,0.309,0.394,1,Fat: BAT,Ndufs2
0.02849321579118174,-1.3372944867517575,0.089,0.144,1,Fat: BAT,Cc2d1b
0.02858959920150203,-0.32370180750821254,0.136,0.202,1,Fat: BAT,Gosr2
0.028611990433972733,-0.4259464000355315,0.063,0.113,1,Fat: BAT,Zfp637
0.02863908286592546,-0.3172946990652865,0.141,0.209,1,Fat: BAT,Mtx1
0.02872028400900077,-0.9177102028939417,0.073,0.124,1,Fat: BAT,Ranbp10
0.028723230487971287,-0.27173344813507594,0.131,0.199,1,Fat: BAT,Prrc1
0.028763488145411756,-0.6612771410656588,0.131,0.195,1,Fat: BAT,Nek9
0.028809944189718613,-0.5183199990019673,0.147,0.21,1,Fat: BAT,Reep3
0.028891170142801806,-1.8761678019949477,0.099,0.153,1,Fat: BAT,Serpinb6a
0.029023792632731152,-0.3531493863653239,0.241,0.317,1,Fat: BAT,Ccnl2
0.029026845859698683,-0.465808261185654,0.068,0.121,1,Fat: BAT,Nudt14
0.029046453417510543,-0.4323575065878673,0.173,0.241,1,Fat: BAT,6330407A03Rik
0.02908626657185502,-0.3966695667902105,0.063,0.113,1,Fat: BAT,Hrsp12
0.029101665127429434,-0.6358606162683937,0.12,0.18,1,Fat: BAT,Vac14
0.029131396805992634,-0.3040618909495909,0.068,0.121,1,Fat: BAT,Pdhx
0.02916563908022686,0.49611228747654135,0.084,0.141,1,Fat: BAT,Cdkal1
0.02925472369659963,-0.2764331541070262,0.094,0.154,1,Fat: BAT,Ngrn
0.029398711251945805,-0.3329346600242702,0.11,0.172,1,Fat: BAT,Dram2
0.02942167441863961,-0.7728267340259101,0.079,0.135,1,Fat: BAT,Osbpl2
0.02945225121426665,-0.5565454778644865,0.105,0.161,1,Fat: BAT,Esyt2
0.029472490715879953,-0.46461784896325353,0.079,0.132,1,Fat: BAT,Rrp8
0.02952162973058341,-0.7430703140156103,0.241,0.307,1,Fat: BAT,Pkn1
0.02960919550673113,-0.9092882872966634,0.063,0.111,1,Fat: BAT,Ankrd46
0.02969787644658292,0.44024039719444197,0.084,0.146,1,Fat: BAT,Ddx49
0.029744052428103834,-0.508528523890964,0.288,0.367,1,Fat: BAT,Dock11
0.029890990744673388,-0.47623371665836745,0.115,0.177,1,Fat: BAT,Pcnxl3
0.02997357881994211,-0.5864248784251562,0.105,0.165,1,Fat: BAT,Ciz1
0.030004431779993596,-0.9278653393071674,0.089,0.143,1,Fat: BAT,Map3k7
0.03004841818951066,-0.5313883564696007,0.115,0.174,1,Fat: BAT,Zfx
0.03005741818620523,-0.8001946595267739,0.063,0.112,1,Fat: BAT,Wdtc1
0.03015600082601633,-0.45469026954912684,0.162,0.234,1,Fat: BAT,Cbll1
0.030358956942107388,-0.4558911437135498,0.052,0.101,1,Fat: BAT,Tmppe
0.030375280526176655,-0.6265936996307278,0.063,0.112,1,Fat: BAT,Zfp146
0.03037751358681703,0.3291160057188107,0.461,0.401,1,Fat: BAT,Atp6v0d1
0.03042327068519615,-0.294290872260039,0.12,0.184,1,Fat: BAT,Mtif3
0.030434827561536055,-0.7027288067846351,0.178,0.243,1,Fat: BAT,Raf1
0.03045648435975831,-1.059551121268258,0.073,0.124,1,Fat: BAT,2510003E04Rik
0.030491545861704696,-0.7827906131980069,0.246,0.309,1,Fat: BAT,Nsf
0.03052553712540794,-0.4484894712441472,0.241,0.309,1,Fat: BAT,Elmo1
0.030588073458763656,0.5300691825692372,0.424,0.375,1,Fat: BAT,Fxyd5
0.030770114302625468,-1.2927492851039664,0.079,0.129,1,Fat: BAT,Mtap1s
0.03078676543085667,-1.1053190219137936,0.079,0.129,1,Fat: BAT,Trmt2b
0.030855371699741594,-0.39985922453057565,0.147,0.205,1,Fat: BAT,Abcf2
0.031023406195173193,-0.8241052264926338,0.157,0.221,1,Fat: BAT,Atp2a2
0.031056146836077207,-0.4809795880280596,0.099,0.155,1,Fat: BAT,Slc30a9
0.031061792077698148,0.3665458357071092,0.126,0.198,1,Fat: BAT,Iah1
0.031133530821750258,-0.8007397814596979,0.079,0.131,1,Fat: BAT,5730494M16Rik
0.031149822359057444,0.8653779469013307,0.152,0.104,1,Fat: BAT,Errfi1
0.03119446215801511,-0.9694045309216577,0.168,0.228,1,Fat: BAT,Itgb1
0.03127836134922425,-0.9220281896896059,0.058,0.105,1,Fat: BAT,Pex3
0.031316539988021655,-0.5164386457901475,0.319,0.387,1,Fat: BAT,Mob3a
0.03167294099759086,0.6589497820912436,0.168,0.118,1,Fat: BAT,Gm11974
0.03176568024291779,-0.5505232374837976,0.084,0.139,1,Fat: BAT,Arl6ip6
0.0318474789408817,0.8766899974151805,0.22,0.172,1,Fat: BAT,Clp1
0.03198900177948194,-0.29620338585767336,0.173,0.237,1,Fat: BAT,Hist2h2aa1
0.032007170414885815,-1.182832435673342,0.058,0.105,1,Fat: BAT,Zfp553
0.032060764016825144,-0.7415011365073934,0.314,0.37,1,Fat: BAT,Mysm1
0.03208172430560224,-0.3727628286801745,0.105,0.166,1,Fat: BAT,Med12
0.03209335916978875,-0.2594874211066558,0.215,0.287,1,Fat: BAT,Ube2q1
0.032122866708648945,0.33467856772410354,0.084,0.143,1,Fat: BAT,Hras1
0.03214061492020909,-1.4661523502996343,0.073,0.124,1,Fat: BAT,Zfp87
0.03226034006482716,-0.43615527742104776,0.073,0.125,1,Fat: BAT,2410091C18Rik
0.0322726685133766,-0.5005287490812442,0.199,0.26,1,Fat: BAT,Ranbp2
0.032418720971346904,-0.9032634255487095,0.063,0.111,1,Fat: BAT,Tmem19
0.03248042402820035,-0.3085525454015059,0.126,0.185,1,Fat: BAT,Adipor2
0.03249465784452123,-1.0011135225507588,0.157,0.215,1,Fat: BAT,Arhgap1
